contest_id,year,party,endorsee,endorser_name,endorser_description,endorser_party_note,state,district,date_raw,note,switch_direction,switch_candidate,evidence_url,parsed_ok,raw_text
2008D,2008,D,Biden,Barbara Lee,U.S. Representative,,CA,9,"Dec. 10, 2007",,,,,TRUE,"U.S. Rep. Barbara Lee (CA-9) (Dec. 10, 2007)"
2008D,2008,D,Biden,Anna Eshoo,U.S. Representative,,CA-14 ,,"Jan. 30, 2008",previously backed Dodd,,,,TRUE,"U.S. Rep. Anna Eshoo (CA-14 ) (Jan. 30, 2008; previously backed Dodd)"
2008D,2008,D,Biden,Zoe Lofgren,U.S. Representative,,CA,18,"Jan. 14, 2008",,,,,TRUE,"U.S. Rep. Zoe Lofgren (CA-18) (Jan. 14, 2008)"
2008D,2008,D,Biden,Adam Schiff,U.S. Representative,,CA,29,"Jan. 9, 2008",,,,,TRUE,"U.S. Rep. Adam Schiff (CA-29) (Jan. 9, 2008)"
2008D,2008,D,Biden,Xavier Becerra,U.S. Representative,,CA,31,"Jan. 27, 2008",previously backed Dodd,,,,TRUE,"U.S. Rep. Xavier Becerra (CA-31) (Jan. 27, 2008; previously backed Dodd)"
2008D,2008,D,Biden,Linda Sanchez,U.S. Representative,,CA,39,"Jan. 18, 2008",,,,,TRUE,"U.S. Rep. Linda Sanchez (CA-39) (Jan. 18, 2008)"
2008D,2008,D,Biden,Ed Perlmutter,U.S. Representative,,CO,7,"Jan. 8, 2008",,,,,TRUE,"U.S. Rep. Ed Perlmutter (CO-7) (Jan. 8, 2008)"
2008D,2008,D,Biden,John Larson,U.S. Representative,,CT,1,"Jan. 31, 2008",previously backed Dodd,,,,TRUE,"U.S. Rep. John Larson (CT-1) (Jan. 31, 2008; previously backed Dodd)"
2008D,2008,D,Biden,Rosa DeLauro,U.S. Representative,,CT,3,"Feb. 2, 2008",previously backed Dodd,,,,TRUE,"U.S. Rep. Rosa DeLauro (CT-3) (Feb. 2, 2008; previously backed Dodd)"
2008D,2008,D,Biden,Chris Murphy,U.S. Representative,,CT,5,"Jan. 31, 2008",previously backed Dodd,,,,TRUE,"U.S. Rep. Chris Murphy (CT-5) (Jan. 31, 2008; previously backed Dodd)"
2008D,2008,D,Biden,Robert Wexler,U.S. Representative,,FL,19,"Mar. 1, 2007",,,,http://p2008.org/cands08/endorse/wexler030107.html,TRUE,"U.S. Rep. Robert Wexler (FL-19) (Mar. 1, 2007) +"
2008D,2008,D,Biden,Sanford Bishop,U.S. Representative,,GA,2,"Sept. 10, 2007",,,,,TRUE,"U.S. Rep. Sanford Bishop (GA-2) (Sept. 10, 2007)"
2008D,2008,D,Biden,Hank Johnson,U.S. Representative,,GA,4,30-Jul-07,,,,,TRUE,"U.S. Rep. Hank Johnson (GA-4) (July 30, 2007)"
2008D,2008,D,Biden,Neil Abercrombie,U.S. Representative,,HI,1,,from day one according to a spokesperson; Abercrombie knew Obama's family before he was born,,,,TRUE,U.S. Rep. Neil Abercrombie (HI-1) (from day one according to a spokesperson; Abercrombie knew Obama's family before he was born)
2008D,2008,D,Biden,Dave Loebsack,U.S. Representative,,IA,2,"Dec. 17, 2007",,,,http://p2008.org/obama/obama121707pria.html,TRUE,"U.S. Rep. Dave Loebsack (IA-2) (Dec. 17, 2007) +"
2008D,2008,D,Biden,,,,,,,,,,,FALSE,...including 8 out of the 10 IL Democratic House members
2008D,2008,D,Biden,Bobby Rush,U.S. Representative,,IL,1,"reported by CBS News on Jan. 27, 2007",,,,,TRUE,"U.S. Rep. Bobby Rush (IL-1) (reported by CBS News on Jan. 27, 2007)"
2008D,2008,D,Biden,Jesse L. Jackson Jr.,U.S. Representative,,IL,2,,,,,,TRUE,U.S. Rep. Jesse L. Jackson Jr. (IL-2)
2008D,2008,D,Biden,Luis V. Gutierrez,U.S. Representative,,IL,4,,,,,,TRUE,U.S. Rep. Luis V. Gutierrez (IL-4)
2008D,2008,D,Biden,Danny Davis,U.S. Representative,,IL,7,,,,,,TRUE,U.S. Rep. Danny Davis (IL-7)
2008D,2008,D,Biden,Melissa Bean,U.S. Representative,,IL,8,,,,,,TRUE,U.S. Rep. Melissa Bean (IL-8)
2008D,2008,D,Biden,Jan Schakowsky,U.S. Representative,,IL,9,,,,,,TRUE,U.S. Rep. Jan Schakowsky (IL-9)
2008D,2008,D,Biden,Jerry Costello,U.S. Representative,,IL,12,,,,,,TRUE,U.S. Rep. Jerry Costello (IL-12)
2008D,2008,D,Biden,Phil Hare,U.S. Representative,,IL,17,,,,,,TRUE,U.S. Rep. Phil Hare (IL-17)
2008D,2008,D,Biden,Elijah Cummings,U.S. Representative,,MD,7,,,,,,TRUE,U.S. Rep. Elijah Cummings (MD-7)
2008D,2008,D,Biden,Michael Capuano,U.S. Representative,,MA,8,"Jan. 28, 2008",,,,,TRUE,"U.S. Rep. Michael Capuano (MA-8) (Jan. 28, 2008)"
2008D,2008,D,Biden,Bill Delahunt,U.S. Representative,,MA,10,"Dec. 27, 2007",,,,http://p2008.org/obama/obama122707prma.html,TRUE,"U.S. Rep. Bill Delahunt (MA-10) (Dec. 27, 2007) +"
2008D,2008,D,Biden,John Conyers,U.S. Representative,,MI,14,12-May-07,,,,,TRUE,"U.S. Rep. John Conyers (MI-14) (May 12, 2007)"
2008D,2008,D,Biden,Rep. Betty McCollum,U.S. Representative,,MN,4,"reported by Minnesota Public Radio on Dec. 12, 2007",,,,,TRUE,"U.S. Rep. Rep. Betty McCollum (MN-4) (reported by Minnesota Public Radio on Dec. 12, 2007)"
2008D,2008,D,Biden,Keith Ellison,U.S. Representative,,MN,5,"reported by the Star Tribune on Feb. 20, 2007",,,,,TRUE,"U.S. Rep. Keith Ellison (MN-5) (reported by the Star Tribune on Feb. 20, 2007)"
2008D,2008,D,Biden,Jim Oberstar,U.S. Representative,,MN,8,"Feb. 1, 2008",,,,,TRUE,"U.S. Rep. Jim Oberstar (MN-8) (Feb. 1, 2008)"
2008D,2008,D,Biden,Bennie Thompson,U.S. Representative,,MS,2,"Jan. 22, 2008",,,,,TRUE,"U.S. Rep. Bennie Thompson (MS-2) (Jan. 22, 2008)"
2008D,2008,D,Biden,William Lacy Clay,U.S. Representative,,MO,1,11-May-07,,,,,TRUE,"U.S. Rep. William Lacy Clay (MO-1) (May 11, 2007)"
2008D,2008,D,Biden,Russ Carnahan,U.S. Representative,,MO,3,11-May-07,first reported by the St. Louis American on May 9,,,,TRUE,"U.S. Rep. Russ Carnahan (MO-3) (May 11, 2007; first reported by the St. Louis American on May 9)"
2008D,2008,D,Biden,Carol Shea-Porter,U.S. Representative,,NH,1,"Dec. 11, 2007",,,,http://p2008.org/cands08/obama121107prnh.html,TRUE,"U.S. Rep. Carol Shea-Porter (NH-1) (Dec. 11, 2007) +"
2008D,2008,D,Biden,Paul Hodes,U.S. Representative,,NH,2,26-Jul-07,,,,http://p2008.org/obama/obama072607prnh.html,TRUE,"U.S. Rep. Paul Hodes (NH-2) (July 26, 2007) +"
2008D,2008,D,Biden,Steve Rothman,U.S. Representative,,NJ,9,25-Jul-07,,,,,TRUE,"U.S. Rep. Steve Rothman (NJ-9) (July 25, 2007)"
2008D,2008,D,Biden,G.K Butterfield,U.S. Representative,,NC,1,"Jan. 11, 2008",switched from Edwards to Obama,from,Edwards to Obama,,TRUE,"U.S. Rep. G.K Butterfield (NC-1) (Jan. 11, 2008; switched from Edwards to Obama)"
2008D,2008,D,Biden,Earl Pomeroy,U.S. Representative,,ND,,"Jan. 31, 2008",,,,,TRUE,"U.S. Rep. Earl Pomeroy (ND) (Jan. 31, 2008)"
2008D,2008,D,Biden,Earl Blumenauer,U.S. Representative,,OR,3,"Feb. 1, 2008",,,,,TRUE,"U.S. Rep. Earl Blumenauer (OR-3) (Feb. 1, 2008)"
2008D,2008,D,Biden,Chaka Fattah,U.S. Representative,,PA,2,"Dec. 18, 2007",,,,,TRUE,"U.S. Rep. Chaka Fattah (PA-2) (Dec. 18, 2007)"
2008D,2008,D,Biden,Patrick Murphy,U.S. Representative,,PA,8,"Aug. 21, 2007",,,,,TRUE,"U.S. Rep. Patrick Murphy (PA-8) (Aug. 21, 2007)"
2008D,2008,D,Biden,Patrick Kennedy,U.S. Representative,,RI,1,"Jan. 28, 2008",,,,,TRUE,"U.S. Rep. Patrick Kennedy (RI-1) (Jan. 28, 2008)"
2008D,2008,D,Biden,Jim Cooper,U.S. Representative,,TN,5,,,,,,TRUE,U.S. Rep. Jim Cooper (TN-5)
2008D,2008,D,Biden,Steve Cohen,U.S. Representative,,TN,9,"Feb. 4, 2008",,,,,TRUE,"U.S. Rep. Steve Cohen (TN-9) (Feb. 4, 2008)"
2008D,2008,D,Biden,Al Green,U.S. Representative,,TX,9,,"see for example the Houston Chronicle June 26, 2007",,,,TRUE,"U.S. Rep. Al Green (TX-9) (see for example the Houston Chronicle June 26, 2007)"
2008D,2008,D,Biden,Peter Welch,U.S. Representative,,VT,,"Jan. 17, 2008",,,,,TRUE,"U.S. Rep. Peter Welch (VT) (Jan. 17, 2008)"
2008D,2008,D,Biden,"Robert C. ""Bobby"" Scott",U.S. Representative,,VA,3,"Dec. 20, 2007",,,,,TRUE,"U.S. Rep. Robert C. ""Bobby"" Scott (VA-3) (Dec. 20, 2007)"
2008D,2008,D,Biden,Rick Boucher,U.S. Representative,,VA,9,"Jan. 21, 2008",,,,,TRUE,"U.S. Rep. Rick Boucher (VA-9) (Jan. 21, 2008)"
2008D,2008,D,Biden,Adam Smith,U.S. Representative,,WA,9,Feb. 2007,,,,,TRUE,U.S. Rep. Adam Smith (WA-9) (Feb. 2007)
2008D,2008,D,Biden,Gwen Moore,U.S. Representative,,WI,4,,"reported by The Milwaukee Journal Sentinel on April 22, 2007",,,,TRUE,"U.S. Rep. Gwen Moore (WI-4) (reported by The Milwaukee Journal Sentinel on April 22, 2007)"
2008D,2008,D,Biden,,,,,,,,,,,FALSE,and
2008D,2008,D,Biden,,,,,,,,,,,FALSE,Delegate to Congress Eni Faleomavaega (AS)
2008D,2008,D,Biden,,,,,,,,,,,FALSE,. . .
2008D,2008,D,Biden,,,,,,,,,,,FALSE,former
2008D,2008,D,Biden,Ruth Ann Minner,Governor,,DE,,,,,,http://p2008.org/biden/biden111507pr.html,TRUE,Gov. Ruth Ann Minner (DE) +
2008D,2008,D,Biden,Tom Carper,U.S. Senator,,DE,,,,,,,TRUE,U.S. Sen. Tom Carper (DE)
2008D,2008,D,Dodd,,,,,,,,,,,FALSE,9 House members; includes 4 from Connecticut
2008D,2008,D,Dodd,Anna Eshoo,U.S. Representative,,CA,14,,,,,,TRUE,U.S. Rep. Anna Eshoo (CA-14)
2008D,2008,D,Dodd,Sam Farr,U.S. Representative,,CA,17,"see Aug. 23, 2007 Hollister Free Lance",,,,,TRUE,"U.S. Rep. Sam Farr (CA-17) (see Aug. 23, 2007 Hollister Free Lance)"
2008D,2008,D,Dodd,Xavier Becerra,U.S. Representative,,CA,31,is a national co-chair,,,,,TRUE,U.S. Rep. Xavier Becerra (CA-31) (is a national co-chair)
2008D,2008,D,Dodd,John Larson,U.S. Representative,,CT,1,,from the time of his announcement,,,,TRUE,U.S. Rep. John Larson (CT-1) (from the time of his announcement)
2008D,2008,D,Dodd,Joe Courtney,U.S. Representative,,CT,2,,from the time of his announcement,,,,TRUE,U.S. Rep. Joe Courtney (CT-2) (from the time of his announcement)
2008D,2008,D,Dodd,Rosa DeLauro,U.S. Representative,,CT,3,,from the time of his announcement,,,,TRUE,U.S. Rep. Rosa DeLauro (CT-3) (from the time of his announcement)
2008D,2008,D,Dodd,Chris Murphy,U.S. Representative,,CT,5,"Jan. 12, 2007",,,,,TRUE,"U.S. Rep. Chris Murphy (CT-5) (Jan. 12, 2007)"
2008D,2008,D,Dodd,Tim Ryan,U.S. Representative,,OH,17,"Oct. 4, 2007",,,,,TRUE,"U.S. Rep. Tim Ryan (OH-17) (Oct. 4, 2007)"
2008D,2008,D,Dodd,Patrick Kennedy,U.S. Representative,,RI,1,"Feb. 5, 2007",,,,http://p2008.org/cands08/endorse/endpk020507.html,TRUE,"U.S. Rep. Patrick Kennedy (RI-1) (Feb. 5, 2007) +"
2008D,2008,D,Edwards,Raul Grijalva,U.S. Representative,,AZ,7,...wrote ea. Feb. 2007 letter to DNC members,"switched to Obama on Jan. 29, 2008",to,Obama on Jan,http://p2008.org/cands08/endorse/endrg0207.html,TRUE,"U.S. Rep. Raul Grijalva (AZ-7) (...wrote ea. Feb. 2007 letter to DNC members; switched to Obama on Jan. 29, 2008)"
2008D,2008,D,Edwards,Bruce Braley,U.S. Representative,,IA,1,"Dec. 3, 2007",,,,http://p2008.org/edwards/edwards120307pria.html,TRUE,"U.S. Rep. Bruce Braley (IA-1) (Dec. 3, 2007) +"
2008D,2008,D,Edwards,Mike Michaud,U.S. Representative,,ME,2,"Oct. 19, 2007",,,,,TRUE,"U.S. Rep. Mike Michaud (ME-2) (Oct. 19, 2007)"
2008D,2008,D,Edwards,Bart Stupak,U.S. Representative,,MI,1,"April 21, 2007 at the Michigan Democratic Party's Jefferson-Jackson Day Dinner",,,,,TRUE,"U.S. Rep. Bart Stupak (MI-1) (April 21, 2007 at the Michigan Democratic Party's Jefferson-Jackson Day Dinner)"
2008D,2008,D,Edwards,Jim Oberstar,U.S. Representative,,MN,8,"Mar. 29, 2007",,,,,TRUE,"U.S. Rep. Jim Oberstar (MN-8) (Mar. 29, 2007)"
2008D,2008,D,Edwards,G.K Butterfield,U.S. Representative,,NC,1,,"switched to Obama on Jan. 11, 2008",,,,TRUE,"U.S. Rep. G.K Butterfield (NC-1) (switched to Obama on Jan. 11, 2008)"
2008D,2008,D,Edwards,Bob Etheridge,U.S. Representative,,NC,2,,,,,,TRUE,U.S. Rep. Bob Etheridge (NC-2)
2008D,2008,D,Edwards,David Price,U.S. Representative,,NC,4,,,,,,TRUE,U.S. Rep. David Price (NC-4)
2008D,2008,D,Edwards,Mike McIntyre,U.S. Representative,,NC,7,,,,,,TRUE,U.S. Rep. Mike McIntyre (NC-7)
2008D,2008,D,Edwards,Heath Shuler,U.S. Representative,,NC,11,,,,,,TRUE,U.S. Rep. Heath Shuler (NC-11)
2008D,2008,D,Edwards,Mel Watt,U.S. Representative,,NC,12,,,,,,TRUE,U.S. Rep. Mel Watt (NC-12)
2008D,2008,D,Edwards,Brad Miller,U.S. Representative,,NC,13,,,,,,TRUE,U.S. Rep. Brad Miller (NC-13)
2008D,2008,D,Edwards,Stephanie Herseth Sandlin,U.S. Representative,,SD,,16-Apr-07,,,,http://p2008.org/cands08/endorse/edwards041607pr.html,TRUE,"U.S. Rep. Stephanie Herseth Sandlin (SD) (April 16, 2007) +"
2008D,2008,D,Edwards,Charlie Gonzalez,U.S. Representative,,TX,20,"Mar. 7, 2007",,,,http://p2008.org/cands08/endorse/endorsecg030707.html,TRUE,"U.S. Rep. Charlie Gonzalez (TX-20) (Mar. 7, 2007) +"
2008D,2008,D,Edwards,Eddie Bernice Johnson,U.S. Representative,,TX,30,"...wrote Jan. 31, 2007 letter to DNC members",,,,http://p2008.org/cands08/endorse/endebj013107.html,TRUE,"U.S. Rep. Eddie Bernice Johnson (TX-30) (...wrote Jan. 31, 2007 letter to DNC members)"
2008D,2008,D,Edwards,David Obey,U.S. Representative,,WI,7,"Mar. 27, 2007",,,,,TRUE,"U.S. Rep. David Obey (WI-7) (Mar. 27, 2007)"
2008D,2008,D,Richardson,Jeff Bingaman,U.S. Senator,,NM,,"reported by Albuquerque Tribune on Jan. 22, 2007",,,,,TRUE,"U.S. Sen. Jeff Bingaman (NM) (reported by Albuquerque Tribune on Jan. 22, 2007)"
2008D,2008,D,Richardson,Ed Pastor,U.S. Representative,,AZ,4,2-May-07,,,,,TRUE,"U.S. Rep. Ed Pastor (AZ-4) (May 2, 2007)"
2008D,2008,D,Richardson,Tom Udall,U.S. Representative,,NM,3,"reported by Albuquerque Tribune on Jan. 22, 2007",,,,,TRUE,"U.S. Rep. Tom Udall (NM-3) (reported by Albuquerque Tribune on Jan. 22, 2007)"
2008D,2008,D,Richardson,Mike Doyle,U.S. Representative,,PA,14,"announced June 14, 2007",,,,,TRUE,"U.S. Rep. Mike Doyle (PA-14) (announced June 14, 2007)"
2008D,2008,D,Richardson,Silvestre Reyes,U.S. Representative,,TX,16,"announced May 18, 2007",,,,,TRUE,"U.S. Rep. Silvestre Reyes (TX-16) (announced May 18, 2007)"
2008D,2008,D,Richardson,Solomon Ortiz,U.S. Representative,,TX,27,"announced June 14, 2007",,,,,TRUE,"U.S. Rep. Solomon Ortiz (TX-27) (announced June 14, 2007)"
2008D,2008,D,Richardson,Gene Green,U.S. Representative,,TX,29,"announced May 18, 2007",,,,,TRUE,"U.S. Rep. Gene Green (TX-29) (announced May 18, 2007)"
